"","y","x","Ob","Sho_126","Mid_126","Long_126","Sho_245","Mid_245","Long_245","Sho_585","Mid_585","Long_585"
"1154",-54.625,-71.375,35.2399189374542,66.97912312295,122.895725211,268.6250012,53.7829790251,154.73921352,394.158939135,55.6031050745,188.7889808115,697.245889875
"1155",-54.625,-71.625,34.9959054146957,66.12254642255,121.6691457945,268.82921722,53.593322018,154.87190004,395.101992145,56.28497284565,189.627963302,701.652709355
"1156",-54.625,-71.875,36.1768271403504,64.517286551,120.4019420955,268.40167423,53.58965487605,154.8906498955,395.967213475,56.38529223545,191.4788545025,706.27694211
"1157",-54.625,-72.125,36.7399096603775,65.22047650935,118.021585803,263.188294695,53.4845896626,156.2770680305,396.680051335,58.64470961325,194.49048055,713.54443279
"1158",-54.625,-72.375,36.6255581745529,63.578252501,118.888270643,264.55182205,53.997607722,154.14681731,397.935814775,58.2676035294,194.497477365,713.164073135
"1159",-54.625,158.875,39.9237358543778,72.28041345935,143.011068323,325.55854641,65.7743526125,172.83107731,478.416258235,72.9651345725,207.354457669,738.31588195
"1160",-54.875,-35.875,28.400743092413,76.8233707795,90.3787368135,127.9351527075,62.59670592625,168.7054794255,412.00958039,62.5125859794,224.1778594705,715.591289315
"1161",-54.875,-36.125,28.7504331170893,77.9467357,90.899361644,128.179064482,61.8080677881,169.977308817,412.633703255,63.9739416215,223.426201495,715.398344465
"1162",-54.875,-36.375,30.4976682212782,78.5618529475,91.900050043,129.049561909,61.32914319275,170.577912697,413.31552232,64.5159346635,224.0414209695,715.744691155
"1163",-54.875,-36.625,32.0475531563091,78.771378955,92.888705737,130.7609597965,61.4501803475,170.6030362155,415.26198874,64.9713091365,224.5848705675,716.540695775
"1164",-54.875,-36.875,31.23570845016,81.3383210075,94.5729869005,131.3730915465,60.73268916975,173.2195244765,417.69234813,65.320436844,224.808993626,718.0823448
"1165",-54.875,-63.875,13.3031528227615,71.657835135,142.617568962,258.719442725,54.24988057985,168.8236587685,399.152561825,62.9503159201,201.930046245,686.81469343
"1166",-54.875,-64.125,12.9350128189468,72.6906980725,142.3131441625,259.19273248,54.5398904696,171.0597082325,399.542719945,63.32779149205,202.854197444,688.09623233
"1167",-54.875,-64.375,12.3547931603622,73.969327348,141.876351111,259.47275647,55.25988974515,172.995082981,400.21717898,64.1581669607,206.127420841,689.43939673
"1168",-54.875,-64.625,13.449671890068,74.293330476,141.1148678365,259.520683325,55.4302203102,171.589289722,399.9881862,63.87785223315,205.8141368935,691.551552515
"1169",-54.875,-64.875,14.5283323239899,73.7521298355,140.6798834025,259.746750325,55.64908566235,171.354235898,400.45464432,63.5092488823,205.072607894,695.075145685
"1170",-54.875,-65.125,17.3853715639114,74.4697407965,140.399385135,259.794341995,55.82889421575,172.289428094,401.65347667,63.761293011,206.2146880845,699.10733048
"1171",-54.875,-65.375,19.19629614048,73.5109582355,137.9943452105,258.38741619,56.87772480305,169.7689456965,398.29316251,63.0529856065,200.3437757745,699.683506295
"1172",-54.875,-65.625,18.2709967031479,73.83302952385,133.6301239415,255.385522805,56.02398734665,169.78861269,395.27800235,62.67163347455,195.714672306,698.14597074
"1173",-54.875,-65.875,18.7222961458969,72.2194204785,132.0115495765,254.548807725,54.7304823562,168.442744008,390.01725385,60.057011082,189.513922414,689.459759265
"1174",-54.875,-66.125,20.9805731742859,71.9626915293,130.9136925665,254.100798055,53.4674222898,168.021966235,388.74387623,58.649285719,188.5601482505,686.50944633
"1175",-54.875,-66.375,22.5708098584747,72.4937192204,130.3084508145,253.24748842,52.4767751314,167.682821861,386.859321255,58.1125379992,189.1031694075,685.263924785
"1176",-54.875,-66.625,24.7963823830414,72.7062624634,129.4972040225,252.839569445,51.61347518275,167.0462259265,386.407691035,56.5219151594,189.0189127285,684.991188295
"1177",-54.875,-66.875,24.9071124196243,73.3736255933,128.819339802,254.915344545,50.76481466255,165.8989223855,386.521421595,55.94156955165,189.655401193,685.74035495
"1178",-54.875,-67.125,24.4357023791123,74.0080319012,128.732144185,256.328730135,50.96722214595,166.4135073815,387.508978995,56.3819889864,189.2376200305,687.01792794
"1179",-54.875,-67.375,25.0533514469528,75.4659050622,126.8994388845,256.58487554,50.967770271,167.5929625765,386.842788465,57.39472944175,192.42546484,692.323506475
"1180",-54.875,-67.625,25.793024188385,76.0094168519,125.358226701,255.09181069,52.70726266425,167.3977680975,388.78044377,59.2090650218,194.8483881795,699.555512245
"1181",-54.875,-67.875,24.4097086791992,76.02578861325,126.565291516,253.70862591,52.70377848415,168.328387381,387.694780705,60.14526869225,195.74598112,704.389758305
"1182",-54.875,-68.125,24.006785870285,73.13377121265,128.1088862895,252.94153879,52.059492052,166.6938851565,387.24109684,59.22724937315,195.94756516,710.52731167
"1183",-54.875,-68.375,24.1640856620026,72.54016462575,129.237058445,252.13587454,52.44987414105,164.925536738,387.152315205,59.0542402503,195.68316103,712.298510095
"1184",-54.875,-68.625,26.9718599540329,72.56879655455,127.763197156,251.978208855,53.7050166752,163.704971069,387.242211765,58.7090501539,195.6862528345,712.85695146
"1185",-54.875,-68.875,29.3636107086181,71.77800979815,125.8731791835,254.14230947,53.37817133715,161.4614526315,386.375022225,58.2985974506,195.1514337985,711.341486855
"1186",-54.875,-69.125,33.6535759674835,70.90940096685,125.607991498,254.281169855,53.24991308705,160.5946798135,386.12010004,57.54810209335,194.943277674,710.20838611
"1187",-54.875,-69.375,35.4478427833938,70.2816485091,124.0771215135,255.71905359,52.9161186884,160.2038720225,386.381887695,57.28855388975,194.962032649,707.317848055
"1188",-54.875,-69.625,38.0153258107377,70.5908001082,124.0287920975,258.70270299,52.4989602788,159.247176499,388.637075875,56.138346505,194.326474281,703.44771586
"1189",-54.875,-69.875,38.1715995582199,69.8764833255,122.191421563,259.94894119,51.8333037044,157.844242677,389.08402702,54.46873938885,192.732215722,699.920817075
"1190",-54.875,-70.125,39.8709728251267,70.13938285585,122.107849138,262.04506122,53.3607602656,156.431273846,391.287197105,54.44407692435,193.154288384,699.41608731
"1191",-54.875,-70.375,39.4784667295838,69.83305311425,121.7590537415,261.688248385,53.40867568345,156.078890977,391.722714995,53.94514096565,193.5664438745,698.66074706
"1192",-54.875,-70.625,39.9857339050293,69.468534821,121.234995665,262.30111648,53.7470602507,155.009476558,391.73338924,55.40743236065,192.876369836,699.5903747
"1193",-54.875,-70.875,37.8361448646546,68.9311119418,121.719253253,264.016771735,53.61350382875,154.0989618455,393.365883385,55.68644414265,191.43772345,697.969464645
"1194",-54.875,-71.125,36.2357693761445,68.5240697082,122.2229635805,265.599952545,53.4132570687,155.1038679095,393.763444895,55.88573379155,190.014861537,696.8300428
"1195",-54.875,-71.375,43.5232783185577,68.170450522,123.244809253,266.828854835,54.8980282531,156.3856609915,395.195571055,55.8424211174,190.0176580905,699.00926774
"1196",-54.875,-71.625,39.2572693695069,68.87119738325,125.1294863375,270.10867533,54.8640193635,156.8502681245,394.57518422,55.38456180635,188.480390734,697.695706105
"1197",-54.875,-71.875,34.0689292579269,66.7751509573,123.4293511095,271.01315699,54.6775363869,155.1117340585,395.11872095,55.5684013379,188.8696039205,698.06702353
"1198",-54.875,158.875,43.7731654710007,68.5837777392,142.0267239485,320.768479605,62.595322213,171.7138489955,474.190470585,71.3178644875,204.102283333,733.336432
"1199",-55.125,-66.375,24.7771700990677,72.6525409383,127.1212171205,252.220524355,49.91546430055,167.999666005,383.09520544,57.77332040655,189.290767355,686.213631395
"1200",-55.125,-66.625,27.3030851143265,72.5892698754,128.356951257,252.886614825,50.62101796185,166.0241097845,383.743567045,56.728976669,190.0505221085,684.146350275
"1201",-55.125,-66.875,23.4725333958054,72.20881294345,129.005741806,255.260955415,50.0333653409,165.699279326,384.4271722,55.74793124595,189.335323415,684.04058067
"1202",-55.125,-67.125,24.6191085054016,72.96854121545,127.585056186,256.397581545,50.1505226608,166.367910306,385.50958498,55.33968413625,190.4035940075,687.638761065
"1203",-55.125,-67.375,25.0208696938705,73.17232538185,125.6701705115,257.14238011,50.9170685997,167.775603362,387.20533769,55.46772683405,192.872319751,693.07743473
"1204",-55.125,-67.625,24.7077819086456,72.7618172252,126.1654248225,254.970476505,51.65217605265,168.3286842305,388.128004755,57.68302990245,194.851683592,701.622016065
"1205",-55.125,-67.875,23.051349318161,71.9801362825,127.424575946,253.502520655,52.4300220955,168.502158705,387.53115088,58.746872186,195.9032161785,707.233143175
"1206",-55.125,-68.125,23.1799180187606,72.00436243985,128.815327119,252.51505531,51.80051575625,166.1299516315,387.1848143,58.7268454059,196.0052477745,710.88387482
"1207",-55.125,-68.375,23.9531977754974,72.25952019375,129.55358773,251.749665555,52.0852219061,164.917754309,387.04401668,58.0608321445,196.305731123,712.248527485
"1208",-55.125,-68.625,25.0752968040085,72.2514924328,129.131169525,252.08316322,52.620309628,164.2811492985,386.782876375,57.46842214885,195.4768383945,712.190417735
"1209",-55.125,-68.875,26.803367315712,71.54931989745,127.977927892,253.465449915,53.62628865445,163.791806113,386.589956465,58.0351240989,194.5693723395,711.713263795
"1210",-55.125,-69.125,28.4417656558228,70.80100523485,125.364721403,254.283384395,53.21880158055,161.012686224,385.68606289,57.50862289105,194.3085766235,709.26920776
"1211",-55.125,-69.375,31.0470487246323,70.7945590824,124.642378237,255.39651775,53.0528278187,160.442300248,386.77618671,57.61989372005,194.2742602555,707.28297696
"1212",-55.125,-69.625,35.9141026950455,69.4531713872,123.571788439,257.84157603,52.25897232935,159.332074131,387.69941663,56.2952170279,193.2688883525,702.16590933
"1213",-55.125,-69.875,41.9955381716918,69.1318954097,124.0321956205,259.61585692,52.21785394505,159.1649260185,388.120110945,54.95221540745,192.4032966725,699.985268285
"1214",-55.125,-70.125,41.4494531869507,68.1640200937,122.8052054335,260.53869183,52.3626954674,157.8823853645,390.080380335,54.9034884229,192.4834325465,699.04854578
"1215",-55.125,-70.375,41.426758853569,69.41479933365,121.874297754,260.48738977,52.02820273455,156.4814082565,391.639709755,54.7034999277,193.857914294,699.687494865
"1216",-55.125,-70.625,41.7812381116104,70.0514811742,121.022893646,251.54847861,54.9780762214,155.45459442,392.234721,59.29095918415,193.102930472,709.199345685
"1217",-55.125,-70.875,37.4280189794541,68.93201780725,121.2867516215,258.425132345,53.9158230005,155.54985015,390.73534062,56.90301791055,193.6104694885,703.37048679
"1218",-55.125,-71.125,32.7221095077896,68.47776528685,121.3649190935,264.06502253,53.3208263454,154.199480537,392.18477811,54.7317815611,191.727266586,694.391140925
"1219",-55.125,-71.375,31.5694599169159,68.2491339144,123.6260086465,267.91350203,53.63916506285,154.9682831855,389.235785815,53.1450687395,186.255342336,685.389994295
"1220",-55.375,-66.625,24.8217799121475,71.6012478086,128.4058326395,253.608138195,50.08411434725,165.1175973855,382.9684645,55.3940186531,188.5231793785,681.286193685
"1221",-55.375,-66.875,26.5110193819046,71.13359169055,128.330936396,255.14847287,50.2551913806,164.9090851625,384.110957575,54.7422570881,189.2240937225,682.5387022
"1222",-55.375,-67.125,24.0462690078735,71.5920023078,126.524668036,257.06756432,49.54453612475,167.87576544,385.65724135,54.39912173625,190.550298282,688.319413665
"1223",-55.375,-67.375,24.4726966044998,71.570841953,126.545934247,257.490316925,49.58191495745,168.5273409475,387.936930945,55.5418427803,192.1975337555,693.729440995
"1224",-55.375,-67.625,22.746832994957,71.38814242935,126.1634899975,255.06553981,51.3612200435,169.833617207,388.45340495,57.3716831945,194.7902330505,701.55233751
"1225",-55.375,-67.875,21.3862050857162,71.0152178192,128.5563661745,254.196604965,51.8283963095,169.826491228,388.386684205,58.41642270595,196.825046549,707.32519321
"1226",-55.375,-68.125,22.1518161601257,71.6194706267,129.007031138,252.7283125,52.06744470095,166.9058515915,387.44434543,57.55632478315,195.97414778,709.82244927
"1227",-55.375,-68.375,22.9404340918732,71.7282079365,130.315047624,252.071512595,52.13782491645,165.249022998,386.646216645,57.7017345978,196.0441688395,711.280713725
"1228",-55.375,-68.625,23.8028905453491,71.90136474935,129.5569160175,252.239698235,52.28148559155,164.245765772,386.619754255,57.2547005059,195.6383806425,712.49552201
"1229",-55.375,-68.875,25.6898833237839,72.01774862775,128.432405863,253.407512195,52.46296802955,163.086462268,386.02828042,57.33899688585,194.317254217,711.41377593
"1230",-55.375,-69.125,26.0419328816986,70.83768425985,126.7607299745,253.950970955,52.18253105405,161.2601465585,385.715063615,57.20100535105,193.857486057,709.614563695
"1231",-55.375,-69.375,27.2512559351349,70.7635922078,124.69553924,255.43630583,52.3913995137,160.58147692,386.00201615,56.99856695905,193.85059942,705.899886255
"1232",-55.375,-69.625,29.6032595344925,69.54152165385,124.066902775,257.30253302,51.54365424475,159.8606177385,386.350427595,55.31451108025,192.914442281,700.75098128
"1233",-55.375,-69.875,33.1813040910339,68.31854795475,124.556895279,259.08753674,51.2074377062,160.1208901995,386.631193545,54.025070057,191.174155577,694.43917748
"1234",-55.375,-70.125,35.6109190567016,68.8500867073,123.302193102,260.1800516,51.2223530996,157.612921272,387.74767239,53.6742968748,192.7920104135,694.614467835
"1235",-55.625,-66.875,22.7475803737259,72.0505283549,126.4744484485,256.461084925,49.57728048145,166.639381453,386.56087802,54.669473296,190.4249694455,689.81087395
"1236",-55.625,-67.125,21.2689837620545,70.12692656935,128.1847960735,257.865825895,49.497053371,168.425135008,387.12970634,53.38482728025,188.689446822,686.69821195
"1237",-55.625,-67.375,21.3841694604492,70.5274535964,126.863348516,257.748791445,49.87873055565,168.623251956,388.350503945,54.5822922302,190.3896470465,693.142589055
"1238",-55.625,-67.625,21.4193831293869,70.39449655235,126.2541574355,255.62966198,50.26938918665,169.0048969355,388.25057273,56.07282897925,193.119368477,700.137854345
"1239",-55.625,-67.875,21.0803554185486,73.1739207981,127.879323179,251.254290445,51.56362661355,167.3538852365,387.617019485,58.06107224525,196.689295201,712.622177465
"1240",-55.625,-68.125,20.5469257761765,72.2170865115,129.552484519,250.981038445,53.01275598515,166.095591696,387.784272785,58.11755949275,197.1213610715,714.41108747
"1241",-55.625,-68.375,23.4044650370788,72.7010780966,130.2858343695,250.831588745,53.8785998799,163.660183264,386.660825855,56.71980537885,196.0429393905,714.72863488
"1242",-55.625,-68.625,24.0787053174591,71.54144095415,130.5880504565,250.966724735,53.31524375905,162.5427179915,384.86146102,56.5530186316,195.1064677205,712.39335991
"1243",-55.625,-68.875,24.467839843483,70.793535407,128.7355604255,252.58142629,52.5800571434,162.6164485495,385.87144521,57.6736304879,194.689112631,712.41459191
"1244",-55.625,-69.125,23.7909006855774,71.01139686775,127.24498632,252.26168971,52.01781404035,160.569221181,385.2522308,57.8115561631,193.738918806,710.839035975
"1245",-55.625,-69.375,24.3662802449799,69.5007134071,124.940083982,252.85486351,52.0806601376,158.530471987,383.241473085,55.8099866072,192.360304337,706.354001675
"1246",-55.625,-69.625,25.5260456798553,69.38833950505,123.8635166605,255.970071435,51.2293828032,158.3381351895,382.462844545,55.33641975465,190.030054521,699.849188805
"1247",-55.625,-69.875,27.2962401944351,68.0795724685,123.4929836485,258.572176355,50.9520761263,158.733430293,384.952058045,53.32092695685,190.1847650775,694.405435095
"1248",-55.875,-66.875,19.5313514237213,70.27013422785,131.198163867,259.189843315,48.45003985075,166.6193963315,386.34256998,50.923950437,184.9870904725,674.11374386
"1249",-55.875,-67.125,21.0586856827164,68.7015492829,129.753184391,259.68195602,47.66009421735,168.3142288845,387.69419205,51.282752947,185.8190151155,681.792938025
"1250",-55.875,-67.375,21.7143008562851,68.74117417785,127.9277175485,259.329241715,47.5333961519,169.103318717,388.00638773,52.11705623235,186.9149569085,687.656280645
"1251",-55.875,-67.625,22.4317257847595,68.5657141445,126.521288321,257.59032342,48.85674812875,168.861775375,386.90943126,53.06850828175,188.8920209765,693.262412525
"1252",-55.875,-67.875,21.5842155310822,68.89772512635,125.9176133465,257.76352905,50.0340741358,168.2566697735,386.290126015,53.7913942167,190.6541819535,694.850519315
"1253",-55.875,-68.125,22.9098801705933,68.7014702633,125.5413720575,257.805918585,50.8643517966,167.838429514,385.33912193,54.61361736515,191.452881644,696.982388045
"1254",27.125,-114.125,139.103922432251,223.9976377975,373.39331059,415.767619945,202.365268757,421.97118518,586.68548488,228.0230811955,511.935837955,1185.293842225
"1255",27.125,-114.375,142.708155444794,224.8394761075,374.761204835,421.43384747,203.1173916885,422.27068348,590.392427975,229.0445237245,512.143853675,1191.49672288
"1256",27.375,-114.375,135.006658436737,224.030567559,379.41937869,430.001956965,204.390914787,426.39990359,602.27658376,230.6527562435,519.720311055,1208.860955075
"1257",27.375,-114.625,140.221822535248,224.6382845055,383.67144733,432.03506105,203.8243510935,430.887714865,610.72556428,229.6554643035,521.3512459,1219.617315555
"1258",27.625,-114.625,133.088922192841,221.399299386,389.761728085,439.841158925,205.569708164,435.12891204,619.22172277,226.096564009,533.539330785,1240.1438319
"1259",27.625,-114.875,134.352291608276,221.131502775,390.99131371,440.10267084,206.9983951555,437.02468018,622.004695205,226.552987324,533.686711985,1244.804411745
"1260",27.625,-115.125,133.076086680756,220.8242740935,390.819267015,441.572184655,208.668913632,435.738029655,626.520779525,228.9657614345,536.322497785,1250.340433145
"1261",27.875,-115.125,130.893181085663,217.598158461,396.401531725,444.309870615,206.865968012,438.367247685,633.668442865,226.403853563,538.122410435,1258.576583015
"1262",28.125,-115.125,133.26281979248,215.1109137505,399.550601105,447.0477422,207.6475405555,436.501951175,631.977005645,223.3281821375,541.3421255,1258.865079165
"1263",28.125,-115.375,131.353320719452,216.142558585,398.66448894,448.346405685,208.1892743685,438.297134,635.736545625,227.0217001555,543.8233773,1267.244771675
"1264",28.375,-115.125,133.361475437164,213.6635490905,399.08991764,452.670650165,206.667827381,436.821002205,632.381065685,223.041361212,543.544908095,1264.80660425
"1265",28.375,-115.375,126.390922020264,215.453502729,399.509689765,453.34327531,211.981486112,440.237415575,637.38531247,225.7737357365,547.619642155,1272.913902175
"1266",28.375,-115.625,122.536680688934,215.086808014,399.36315345,454.469478235,212.727331462,442.009306895,642.981306665,225.4030348655,547.60072465,1274.122394265
"1267",29.125,-114.625,128.29912344696,211.9668983735,396.580036855,456.954036395,207.317168649,432.687889655,630.777701045,217.2445255015,547.72196399,1264.6313545
"1268",29.375,-114.875,116.076889682922,212.4222782645,396.238709585,465.964875885,207.6107562,431.15135536,639.52262232,219.6842057175,548.89263867,1273.991600105
"1269",29.375,-115.125,113.146631784821,209.672495131,395.301646205,467.586816805,206.700632354,430.314635615,642.11770007,220.1469446555,549.742071165,1275.366716575
"1270",29.625,-115.375,114.5800352742,208.1573445955,400.26018553,473.533878325,214.699300687,433.488276645,649.58935291,226.5872576745,550.743880055,1280.5661155
"1271",29.625,-115.625,116.304739707718,209.229270003,402.15621918,474.40223205,214.928538265,434.52163295,651.87122967,227.5233777845,552.539988895,1282.36415585
"1272",29.625,-115.875,118.737233965759,210.107024373,403.983097495,477.21152002,215.440486609,438.142783495,659.4801015,229.231152471,555.527581795,1287.6699486
"1273",29.875,-115.625,115.174202250824,208.3927373345,404.93152847,477.356743165,215.2604785645,441.077617225,662.57050814,231.9380505425,556.30035204,1289.58995875
"1274",29.875,-115.875,113.380773878021,211.833834177,409.78398565,476.55895613,215.7128179595,447.140618055,666.87517243,230.9626988135,563.577795485,1297.64660945
"1275",30.125,-115.875,112.011428713989,211.9105615695,410.184058565,484.229209955,221.4105505645,456.80755835,674.773512435,231.05650447,566.99905195,1307.42472105
"1276",30.375,-115.875,112.786445960846,214.0025490945,409.900275115,492.20570553,229.4718687545,465.20723745,689.87726939,229.465393049,567.506117665,1318.2228093
"1277",30.375,-116.125,114.639288157043,213.5629462065,410.900554415,495.08669361,232.098273498,466.463579985,691.57121003,230.2784297235,569.12093126,1319.151581
"1278",30.625,-116.125,112.02768870636,211.9743096135,412.584460115,497.12104996,230.918808,467.33151776,695.114575505,234.3191876755,569.14831341,1324.7774075
"1279",30.875,-116.125,107.481918908539,209.260058973,413.64060993,497.882018365,230.487674772,468.093220375,696.90253527,236.732095229,568.61200411,1328.24243525
"1280",30.875,-116.375,109.234719290009,210.8498972005,415.29426992,497.307479405,230.0162561315,469.92287133,697.3008176,237.0785509095,570.378698985,1329.3686804
"1281",31.125,-116.375,103.814478794098,211.1101239635,422.14813457,499.617057215,232.339134999,475.31248643,697.956266215,237.995591433,571.79323444,1332.7483827
"1282",31.375,-116.375,103.011759732513,208.5079769125,430.142283155,501.770426985,233.1436779635,483.67589314,704.62147925,241.6719414235,573.94928991,1334.0982734
"1283",31.375,-116.625,105.755615392456,210.592625163,434.39133536,500.22053793,235.362060424,485.960573885,707.343744925,243.2457253425,577.25357934,1335.66156575
"1284",31.625,-116.625,105.150018977203,212.230058918,439.246402265,502.50169479,236.9777096195,490.014992355,717.342941085,245.6378154685,580.349598335,1338.70179985
"1285",31.625,-116.875,107.84551367775,215.6332403105,444.557982105,501.94309888,236.6429028545,490.34603262,720.086006545,246.8948223515,583.41572987,1342.2446807
"1286",31.875,-116.625,107.979760636444,215.1675154295,444.622928235,501.264876415,233.751527364,490.89080526,726.54483067,249.0193049645,582.84719249,1345.40004055
"1287",31.875,-116.875,109.50954345459,217.077811839,446.6455639,504.61191071,234.223018504,490.9703779,729.911152285,249.7082085205,585.30905294,1348.53038145
"1288",32.125,-116.875,113.346938660583,216.165929782,446.97574242,506.036962995,232.041832738,492.643102785,736.732801305,248.7492211565,585.500027985,1355.29913625
"1289",32.375,-116.875,110.236077485046,215.657665938,445.21148682,514.872671265,229.970533999,494.034182965,737.365031475,248.32850492,586.121551635,1356.5867218
"1290",32.375,-117.125,108.411380389252,215.1320150305,446.611886265,515.04101355,229.9806628005,494.97197807,738.158123715,247.9317630125,585.84461353,1357.24592525
"1291",32.375,-117.375,112.83557184288,215.2290038705,445.48025601,514.947422365,229.723504981,495.56964733,738.750784025,247.685194011,585.907570735,1356.83023165
"1292",32.375,-119.125,81.1372478720093,224.481711861,436.970297235,504.804059915,211.331397966,488.722565085,740.17191792,237.0653090005,588.571725,1388.9346772
"1293",32.625,-117.125,111.579300294876,214.057147495,443.11751061,514.810400115,230.375235489,492.574912565,737.31796442,246.270524988,583.744902105,1356.81872165
"1294",32.625,-117.375,110.910870765228,215.032883269,442.93179572,514.65182499,230.015215133,492.13073115,738.13058205,247.1123247385,583.834733185,1356.99952495
"1295",32.875,-117.375,117.4491331884,214.816302139,442.06993804,514.632624935,229.5033678805,490.469690845,736.294171145,246.1722132625,581.526895325,1357.5261287
"1296",32.875,-118.375,88.5028075630189,218.737483752,436.345112945,513.774958945,223.9418951655,492.345601095,739.5841749,235.489476428,578.599450075,1371.8939268
"1297",32.875,-118.625,85.750933083725,218.9209794215,435.160696675,514.362225255,223.610216769,493.308217175,740.814861955,236.296769788,581.078305815,1372.73971155
"1298",33.125,-117.375,117.783358970413,213.576359456,441.428820835,515.76715898,228.3629082385,491.219209975,738.587361485,244.959977696,580.28037271,1359.87467725
"1299",33.125,-118.625,91.1663017028046,219.069722703,435.42088223,518.662668115,224.483603654,496.280317855,747.37168747,240.42075748,582.498746385,1373.1964122
"1300",33.125,-119.375,69.6852420166778,223.9657101785,433.837743755,513.31725599,220.0511485325,487.95065266,744.047270905,238.105317942,587.17493997,1383.27330665
"1301",33.125,-119.625,59.673169528656,227.202804237,433.868050715,508.202047365,217.969345467,488.77448814,744.097020775,240.8805900485,585.48408738,1387.95942145
"1302",33.375,-117.375,111.287020294724,214.179718571,439.92103646,516.04955926,228.4717633785,491.48436304,741.572541775,246.32961615,579.758887705,1362.1520363
"1303",33.375,-117.625,111.840359506378,214.8812006535,439.180431765,515.307660215,227.560115342,489.925314455,743.02924243,244.969394423,578.943929705,1363.26544475
"1304",33.375,-118.375,94.8273541946411,218.8252341335,435.82447253,517.229319215,224.3047503565,495.79562602,747.242757855,240.7603102625,583.31457617,1374.16296985
"1305",33.375,-118.625,100.10599782898,218.686316326,436.276390585,520.087165435,225.7699980615,502.10189427,753.90304421,245.6314735465,588.525969345,1376.4608598
"1306",33.375,-119.125,88.1865012870026,219.467715922,436.12195913,519.738526625,222.7501048165,496.400315985,752.2805344,241.421387219,586.039190745,1380.43109115
"1307",33.375,-119.375,73.7039103973388,223.078633806,435.816425475,515.926921325,221.210547123,492.7471647,749.78613375,239.0274846425,585.820740645,1381.3991874
"1308",33.375,-119.625,63.7359983365631,226.7526477765,435.41569598,513.24266395,219.251565754,490.38693772,746.915148955,238.558525874,585.149544595,1384.21419705
"1309",33.625,-117.875,102.127092519989,216.130031861,436.691932395,515.250968635,224.656412966,491.84650595,742.490477845,242.5026045115,578.171397885,1367.7798138
"1310",33.625,-118.125,96.3597265071869,217.1382800555,435.368257915,515.68951101,223.667382925,493.57593043,745.947186915,239.6394468615,580.629604975,1373.37707425
"1311",33.625,-118.375,95.3160881303406,217.019340886,434.57124499,516.741398645,223.9543806235,494.71725999,747.10892694,241.2895604675,583.42374601,1374.9602253
"1312",33.875,-118.375,98.8576556213379,216.46432023,434.03742583,516.547867465,223.1585911635,495.17588763,747.76321785,241.1987499865,583.31015486,1375.9869534
"1313",33.875,-118.875,108.572078996277,219.465532973,433.764141095,518.300488505,222.702949771,494.96736589,753.98801929,245.645290863,587.66484274,1381.4016152
"1314",33.875,-119.375,95.9923869927216,223.3220059715,430.61545066,517.411816245,221.560314662,490.998757815,751.0551444,245.575019164,584.4905093,1383.4595705
"1315",33.875,-119.625,87.0229087646485,224.310369578,428.983254745,520.87904033,220.295701096,487.48599371,751.498297805,245.771240892,580.770292385,1381.5134164
"1316",33.875,-119.875,80.1366008779907,222.031414019,430.325288835,514.65953632,220.371828808,480.50494411,745.22822204,244.5770659745,572.60216198,1382.3457437
"1317",33.875,-120.125,76.0688368183135,220.5667475145,431.557215305,511.6248361,222.9677151375,474.768863695,744.295183125,243.3095320665,570.609834945,1385.2419044
"1318",33.875,-120.375,79.6815618030548,222.098889474,431.375002995,511.708181105,225.6379012995,473.6808509,745.047844745,245.4014403905,569.47221355,1387.58602595
"1319",34.125,-118.625,102.271603062363,219.11363094,431.68814869,518.20698127,222.9905969685,495.743965755,753.611468045,246.2572634025,587.374126255,1380.25589755
"1320",34.125,-118.875,102.944226807175,219.8976278955,432.575167915,519.42544685,222.1739245295,495.072011725,755.58943657,247.547216578,588.47090013,1382.5629746
"1321",34.125,-119.125,106.078745100632,221.2748311145,432.2173835,520.973911685,219.4995892875,491.728608365,754.40179769,246.968089726,585.795912925,1383.2564467
"1322",34.125,-119.375,100.355451855392,223.436708923,430.80065582,521.92450021,219.988078592,491.582000385,754.18243982,247.321422568,584.782047065,1385.15267285
"1323",34.125,-119.625,97.3898376755524,221.7385463335,429.326866595,519.52442304,218.9307840475,480.150215485,750.082403,247.5202566675,574.19429972,1382.11652955
"1324",34.125,-119.875,89.3895893311309,219.0808882445,428.12549331,517.567966765,221.8779182125,473.328828905,747.9980779,247.1873565935,569.07250751,1379.8236037
"1325",34.125,-120.125,85.7217551531982,218.7956994645,427.935727405,515.33207373,222.51425652,470.11590663,745.4146395,246.9962566815,564.48125744,1378.3836041
"1326",34.125,-120.375,78.5025623313904,219.885227179,429.96170913,514.724584625,224.1425550465,473.13653233,744.92849828,246.114343469,565.37137203,1379.8316015
"1327",34.125,-120.625,71.1502424210357,223.5214785265,435.61737783,514.32615443,225.296397438,477.015289135,751.766181455,246.1953248505,570.18620079,1383.0958399
"1328",34.375,-119.375,108.338566594086,220.143882493,430.50956777,518.8636476,219.4829207125,482.212461045,747.80758748,245.428250356,576.902544375,1384.32541625
"1329",34.375,-119.625,100.853537593536,216.437654831,430.51510738,515.50217215,218.9821915335,472.730576085,746.65298799,245.076077792,570.30225817,1380.7840181
"1330",34.375,-119.875,96.1978897221375,215.1527811255,427.25471668,513.658141835,220.835910158,467.92723559,743.057164145,245.056402622,562.720808865,1378.4728921
